folder,material,alkaline_earth,boron_family,halogen,qtd_atoms,volume,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma,space_group,etotal,Hf,Hf_per_atom,PDEntry,bandgap,direct,transition,e_above_hull
MgIn2F6,MgIn2F6,Mg,In,F,1.0,123.36364677633264,5.365403945897951,5.365403945897951,5.715192173671756,60.252039225804246,60.252039225804246,80.28481749096342,12,-40.79263634,-25.923080994,-2.8803423326666664,PDEntry : Mg1 F6 In2 with energy = -40.7926,2.3895,False,"(-0.200,0.200,0.500)-(-0.000,-0.000,0.500)",0.0348595177777779
MgIn2F8,MgIn2F8,Mg,In,F,2.0,267.4524343047083,6.496677388945534,6.496677388945534,6.707848236703599,86.46125262607022,86.46125262607022,108.20415542079633,15,-100.99149165,-64.858968608,-2.9481349367272727,PDEntry : Mg2 In4 F16 with energy = -100.9915,3.9687,False,"(-0.250,-0.250,0.250)-(0.000,0.000,0.000)",0.0663810015909049
MgIn2I10,Mg(InI5)2,Mg,In,I,1.0,779.8167039799793,9.187225897275782,9.187225897275784,9.535205999114655,85.33761829203496,85.33761829203496,76.9563663831022,5,-28.22490734,-7.713390068999999,-0.5933376976153846,PDEntry : Mg1 In2 I10 (MgIn2I10) with energy = -28.2249,1.4306,False,"(0.000,0.000,0.333)-(0.000,0.000,0.000)",0.0511176534615374
MgIn2I4,Mg(InI2)2,Mg,In,I,4.0,1295.563010650863,9.961855351488971,8.592553228554696,15.154533365676244,87.14941233976782,90.29419156101378,90.22890437477022,14,-70.73477331,-25.245697306,-0.901632046642857,PDEntry : Mg4 I16 In8 (MgIn2I4) with energy = -70.7348,2.8109,False,"(-0.333,0.333,0.500)-(0.000,0.000,0.500)",0.0
MgIn2I8,Mg(InI4)2,Mg,In,I,4.0,2267.1681287904307,15.280129502041907,15.280129502041907,15.280129502041907,125.7562114049355,125.7562114049355,80.28919350604485,142,-102.52087159,-32.66046686599999,-0.7422833378636362,PDEntry : Mg4 In8 I32 (MgIn2I8) with energy = -102.5209,2.1846,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.0027559504545489
MgIn3,MgIn3,Mg,In,,3.0,100.80017473983216,4.653936232144167,4.653936232144167,4.653936232144167,90.0,90.0,90.0,221,-9.39532551,-1.9610251790000008,-0.4902562947500002,PDEntry : In3 Mg1 with energy = -9.3953,0.0,False,,0.0
MgIn3Br,MgIn3Br,Mg,In,Br,1.0,208.91111738107656,5.933630758873579,5.933630758873579,5.933630758873579,90.0,90.0,90.0,221,-9.45550156,-0.3787225115000012,-0.0757445023000002,PDEntry : Mg1 Br1 In3 with energy = -9.4555,0.0,False,,0.7037734166
MgIn3Br6,Mg(InBr2)3,Mg,In,Br,6.0,337.12006578847354,7.807467938281245,7.807467938281245,7.815517625249352,60.0259664016419,60.0259664016419,90.00505810339807,225,-27.51798161,-10.228808974,-1.0228808974,PDEntry : Br6 Mg1 In3 (MgIn3Br6) with energy = -27.5180,0.0,False,,0.1176811213749986
MgIn3Cl,MgIn3Cl,Mg,In,Cl,1.0,182.2516331587537,5.669661659876273,5.669661659876273,5.669661659876273,90.0,90.0,90.0,221,-10.40873363,-1.2942041390000014,-0.2588408278000003,PDEntry : Mg1 Cl1 In3 with energy = -10.4087,0.0,False,,0.7054128994999993
MgIn3F,MgIn3F,Mg,In,F,1.0,124.56131408188652,4.994143998552141,4.994143998552141,4.994143998552141,90.0,90.0,90.0,221,-13.4271624,-4.394508981500001,-0.8789017963000003,PDEntry : F1 Mg1 In3 with energy = -13.4272,0.0,False,,0.4869109232000004
MgIn3I,MgIn3I,Mg,In,I,1.0,249.7939393395704,6.297873972632269,6.297873972632269,6.297873972632269,90.0,90.0,90.0,221,-8.30683181,0.6506765659999996,0.1301353131999999,PDEntry : Mg1 I1 In3 with energy = -8.3068,0.0,False,,0.7810563184000003
MgIn3I6,Mg(InI2)3,Mg,In,I,6.0,421.9739722076166,8.412821840404767,8.412821840404765,8.413708419281239,60.07466453655909,60.07466453655909,90.01263649770962,225,-23.47983535,-6.906286749,-0.6906286748999999,PDEntry : I6 Mg1 In3 (MgIn3I6) with energy = -23.4798,0.0,False,,0.1377949974999999
MgIn4,MgIn4,Mg,In,,8.0,260.0923349562464,4.635163463341529,6.328835230337766,9.429928685033646,100.68269526668468,106.6104721487072,89.94715436112678,2,-23.87838692,-4.7000592380000015,-0.4700059238000001,PDEntry : In8 Mg2 with energy = -23.8784,0.0,False,,0.0041991120000002
MgIn5,MgIn5,Mg,In,,5.0,157.58275594480656,5.724666547134215,5.724532574808475,6.23205398622372,113.1707962956314,66.80676294553706,119.969683482017,5,-14.50606525,-2.762037899000001,-0.4603396498333335,PDEntry : In5 Mg1 with energy = -14.5061,0.0,False,,0.0031645466666661
MgIn6,MgIn6,Mg,In,,6.0,12214.797881286218,23.030079033674767,23.030079033674763,23.03007903367477,90.0,90.0,90.0,221,-10.14777643,3.7511144309999978,0.5358734901428568,PDEntry : In6 Mg1 with energy = -10.1478,1.0910000000000002,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.9917342299999996
MgIn8,MgIn8,Mg,In,,8.0,290.35785120131703,10.276611710545165,10.276605556182252,3.198460020345374,90.0,90.0,120.72905286377063,65,-21.0392803,-2.830662419000003,-0.3145180465555559,PDEntry : In8 Mg1 with energy = -21.0393,0.0,False,,0.1311514177777777
MgInBr3,MgInBr3,Mg,In,Br,12.0,613.5489521330493,9.766945302375875,4.003611113546649,15.690564927136055,90.0,90.00704219024595,90.0,62,-59.41402019,-27.205982336,-1.3602991167999998,PDEntry : Br12 In4 Mg4 with energy = -59.4140,2.1735,False,"(0.000,0.000,0.500)-(0.000,0.500,0.000)",0.0
MgInBr5,MgInBr5,Mg,In,Br,8.0,2551.340408038505,10.596944960822816,10.463512013111698,23.155548305723105,83.56505763024485,90.0,90.0,14,-157.87165555,-67.17592036200003,-1.1995700064642862,PDEntry : Mg8 In8 Br40 with energy = -157.8717,2.6056,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.0106043741071424
MgInBr5_C2c,MgInBr5,Mg,In,Br,2.0,496.1611442261192,7.435416634537644,7.428140438420124,10.495235978877924,110.9934920401506,68.84788491738469,88.25515359074588,2,-38.95379451,-16.279860713000005,-1.1628471937857146,PDEntry : In2 Mg2 Br10 (MgInBr5_C2c) with energy = -38.9538,1.4741,False,"(-0.000,0.500,-0.000)-(0.000,0.000,0.000)",0.0473271867857136
MgInBr5_Immm,MgInBr5,Mg,In,Br,2.0,576.7619964164386,4.992733741376843,12.214829602399076,9.45737952052665,90.0,90.0,90.0,71,-28.90627289,-6.232339093000004,-0.4451670780714288,PDEntry : Mg2 In2 Br10 (MgInBr5_Immm) with energy = -28.9063,0.0,False,,0.7650073024999995
MgInBr5_P12_11,MgInBr5,Mg,In,Br,4.0,1276.2833402363815,14.047621108125313,10.91485864011193,9.888081475662863,90.0,57.33176470102129,90.0,4,-75.19062069,-29.84275309600001,-1.065812610571429,PDEntry : Mg4 In4 Br20 (MgInBr5_P12_11) with energy = -75.1906,1.75,False,"(0.500,0.000,0.333)-(0.500,0.000,0.000)",0.1443617699999997
MgInBr5_P21c,MgInBr5,Mg,In,Br,4.0,1154.052519004768,11.033063417725057,8.412945830960172,13.431936580792222,67.76526028075561,90.0,90.0,14,-71.93286701,-26.584999416,-0.949464264857143,PDEntry : Mg4 In4 Br20 (MgInBr5_P21c) with energy = -71.9329,1.8792,False,"(0.000,0.333,0.000)-(0.000,0.000,0.000)",0.2607101157142857
MgInBr5_P2_12_121_BaGaF5,MgInBr5,Mg,In,Br,4.0,1230.3859302857172,7.981498036138375,7.433369565091891,20.73820770853828,90.0,90.0,90.00000000000001,19,-79.23275025,-33.884882656,-1.210174380571429,PDEntry : Mg4 In4 Br20 (MgInBr5_P2_12_121_BaGaF5) with energy = -79.2328,2.7854,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.0
MgInCl5_C2c,MgInCl5,Mg,In,Cl,2.0,414.309932089626,6.984002352506258,6.984002098213972,9.887054892249324,68.95451732919113,68.95453456185547,90.84252847976018,15,-45.34491624,-22.293478018,-1.592391287,PDEntry : Mg2 In2 Cl10 (MgInCl5_C2c) with energy = -45.3449,2.4593000000000003,False,"(0.500,0.000,-0.000)-(0.000,0.000,0.000)",0.0888541607142845
MgInCl5_Immm,MgInCl5,Mg,In,Cl,2.0,568.7090130925833,4.625755274725584,10.818402976678987,11.364342234084836,90.0,90.0,90.00000000000001,71,-38.4364661,-15.385027877999995,-1.0989305627142854,PDEntry : Mg2 In2 Cl10 (MgInCl5_Immm) with energy = -38.4365,1.7259,False,"(0.400,0.000,0.000)-(0.000,0.000,0.000)",0.5823148849999993
MgInCl5_P12_11,MgInCl5,Mg,In,Cl,4.0,861.2412197527865,7.306802843368924,12.759200046242508,10.02229663020377,90.0,67.18126052158526,90.0,4,-90.271206,-44.168329556,-1.5774403412857143,PDEntry : Mg4 In4 Cl20 (MgInCl5_P12_11) with energy = -90.2712,2.9366,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.1038051064285703
MgInCl5_P21c,MgInCl5,Mg,In,Cl,4.0,959.066133499525,11.530547867743737,6.8127833080756135,12.223961207596052,92.85113119073712,90.0,90.0,14,-91.00500151,-44.902125066,-1.603647323785714,PDEntry : Mg4 In4 Cl20 (MgInCl5_P21c) with energy = -91.0050,3.3063,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.0775981239285705
MgInCl5_P2_12_121_BaAlF5,MgInCl5,Mg,In,Cl,4.0,1014.9048663265012,7.261678556990313,7.436670531059721,18.79359107780816,90.0,90.0,90.00000000000001,19,-90.6976632,-44.59478675599999,-1.5926709555714282,PDEntry : Mg4 In4 Cl20 (MgInCl5_P2_12_121_BaAlF5) with energy = -90.6977,3.2515,False,"(0.000,0.333,0.000)-(0.000,0.000,0.000)",0.0885744921428566
MgInCl5_P2_12_121_BaGaF5,MgInCl5,Mg,In,Cl,4.0,1012.1364858965565,7.26392071747279,7.41824236556175,18.78308686879225,90.0,90.0,90.00000000000001,19,-90.70007349,-44.59719704599999,-1.5927570373571425,PDEntry : Mg4 In4 Cl20 (MgInCl5_P2_12_121_BaGaF5) with energy = -90.7001,3.2719,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.0884884103571423
MgInF3,MgInF3,Mg,In,F,12.0,290.18844271767256,7.671096032388769,3.103420365079094,12.189393201631727,90.0,89.99931467115158,90.0,62,-92.23572463,-60.55719433600001,-3.0278597168000005,PDEntry : F12 In4 Mg4 with energy = -92.2357,0.8591000000000002,True,"(0.000,0.500,0.000)-(0.000,0.500,0.000)",0.0
MgInF5,MgInF5,Mg,In,F,8.0,642.8656675846776,7.504978654076384,6.947609022113246,12.670349284553092,76.67443208889489,90.0,90.0,14,-262.26882721,-173.338117222,-3.0953235218214283,PDEntry : Mg8 In8 F40 with energy = -262.2688,3.9022,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.0777170680357137
MgInF5_C2c,MgInF5,Mg,In,F,2.0,188.09507376594087,5.332905167766051,5.332904847405777,7.732262333472013,69.20875855561863,69.20877181527659,72.20582701482886,15,-66.51407354,-44.281396043,-3.162956860214286,PDEntry : Mg2 In2 F10 (MgInF5_C2c) with energy = -66.5141,4.6869000000000005,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.010083729642857
MgInF5_I4,MgInF5,Mg,In,F,16.0,1513.5109702160448,13.645072711930714,13.645072711930714,8.128938999850224,90.0,90.0,90.00000000000001,79,-525.2535441,-347.392124124,-3.101715393964286,PDEntry : Mg16 In16 F80 (MgInF5_I4) with energy = -525.2535,4.4593,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.0713251958928564
MgInF5_Immm,MgInF5,Mg,In,F,2.0,234.36386501790489,3.709898267404792,7.47558849589629,8.450516692614366,90.0,90.0,90.00000000000001,71,-56.89583231,-34.663154813000006,-2.4759396295000005,PDEntry : Mg2 In2 F10 (MgInF5_Immm) with energy = -56.8958,2.6072,False,"(0.429,0.000,0.000)-(0.000,0.000,0.000)",0.6971009603571421
MgInF5_P12_11,MgInF5,Mg,In,F,4.0,309.82778986485647,5.219104169398218,7.814364404116476,7.618897267382765,90.0,85.6352733008603,90.0,4,-130.8920337,-86.42667870600002,-3.086667096642858,PDEntry : Mg4 In4 F20 (MgInF5_P12_11) with energy = -130.8920,3.789,False,"(-0.400,0.000,0.333)-(0.000,0.000,0.000)",0.0863734932142845
MgInF5_P21c,MgInF5,Mg,In,F,4.0,356.00895438237166,10.09685414895402,4.800326920824425,7.690420259259889,72.76764563591355,90.0,90.0,14,-132.7915002,-88.326145206,-3.1545051859285715,PDEntry : Mg4 In4 F20 (MgInF5_P21c) with energy = -132.7915,4.543100000000001,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.0185354039285705
MgInF5_P2_12_121_BaAlF5,MgInF5,Mg,In,F,4.0,343.32389463819885,4.809369716448642,5.562393486548971,12.8337672348114,90.0,90.0,90.00000000000001,19,-133.31049151,-88.845136516,-3.1730405898571425,PDEntry : Mg4 In4 F20 (MgInF5_P2_12_121_BaAlF5) with energy = -133.3105,4.4649,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.0
MgInF5_P2_12_121_BaGaF5,MgInF5,Mg,In,F,4.0,342.86512572648286,4.811225429553305,5.554500860421953,12.829879245597064,90.0,90.0,90.00000000000001,19,-133.29318533,-88.827830336,-3.172422512,PDEntry : Mg4 In4 F20 (MgInF5_P2_12_121_BaGaF5) with energy = -133.2932,4.4625,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.0006180778571422
MgInI3,MgInI3,Mg,In,I,2.0,370.4742162075735,7.846633486496591,7.846633486496591,11.410107577223677,90.0,90.0,148.17321082331958,63,-25.2621444,-9.873749508,-0.9873749508000002,PDEntry : Mg2 In2 I6 with energy = -25.2621,2.6517,False,"(-0.333,0.333,0.000)-(0.500,0.167,0.000)",0.0
MgInI5,MgInI5,Mg,In,I,8.0,3002.073518189009,11.632772238196882,11.056173413038168,23.34362964366911,89.27127399776718,90.0,90.0,14,-132.1367875,-46.21187921199999,-0.825212128785714,PDEntry : Mg8 In8 I40 with energy = -132.1368,1.3895,False,"(0.000,0.500,0.000)-(0.000,0.000,0.000)",0.0
MgInI5_C2c,MgInI5,Mg,In,I,2.0,636.0588098675888,8.026630193119251,8.03196856782875,11.438826780902469,110.53081708412282,69.47459396729296,87.93606897072415,9,-32.42830126,-10.947074187999997,-0.7819338705714282,PDEntry : In2 Mg2 I10 (MgInI5_C2c) with energy = -32.4283,0.7321000000000001,False,"(0.000,0.333,-0.000)-(0.000,0.000,0.000)",0.0432782582142858
MgInI5_Immm,MgInI5,Mg,In,I,2.0,771.7218438281616,5.648142500149445,13.39615139449984,10.1994111962804,90.0,90.0,90.00000000000001,71,-24.91875601,-3.4375289379999963,-0.245537781285714,PDEntry : Mg2 In2 I10 (MgInI5_Immm) with energy = -24.9188,0.0,False,,0.5796743474999999
MgInI5_P21c,MgInI5,Mg,In,I,4.0,1610.569338641173,18.28277724937182,11.687472163235803,8.356994910672675,64.41119237539472,90.0,90.0,14,-65.76141193,-22.79895778599999,-0.8142484923571425,PDEntry : Mg4 In4 I20 (MgInI5_P21c) with energy = -65.7614,1.2906,False,"(0.000,0.500,0.333)-(0.000,0.000,0.000)",0.0109636364285714
MgInI5_P2_12_121_BaAlF5,MgInI5,Mg,In,I,4.0,1403.4208360671437,4.590666825398792,15.066055656113535,20.291426453035804,90.0,90.0,90.00000000000001,19,-62.77181877,-19.809364626,-0.7074773080714285,PDEntry : Mg4 In4 I20 (MgInI5_P2_12_121_BaAlF5) with energy = -62.7718,1.2902999999999998,False,"(0.200,0.000,0.000)-(0.400,0.000,0.000)",0.1177348207142854
